true_labels,predicted_labels,probabilities
1,0,"[0.15441633760929108, 0.14530624449253082, 0.14461062848567963, 0.13370166718959808, 0.07017893344163895, 0.09582778811454773, 0.04997696727514267, 0.05997125804424286, 0.14601020514965057]"
1,0,"[0.15441633760929108, 0.14530624449253082, 0.14461062848567963, 0.13370166718959808, 0.07017893344163895, 0.09582777321338654, 0.04997696727514267, 0.05997125804424286, 0.14601020514965057]"
1,0,"[0.15441635251045227, 0.1453062742948532, 0.14461062848567963, 0.1337016224861145, 0.07017891108989716, 0.09582780301570892, 0.04997694492340088, 0.05997122824192047, 0.14601022005081177]"
3,3,"[0.07718757539987564, 0.06345582753419876, 0.09468688070774078, 0.23920364677906036, 0.12294702231884003, 0.10248561948537827, 0.08966460824012756, 0.07630123198032379, 0.1340676099061966]"
3,3,"[0.13045421242713928, 0.1066993698477745, 0.14262141287326813, 0.17984211444854736, 0.1057344302535057, 0.08066558092832565, 0.07032282650470734, 0.07298652827739716, 0.11067350953817368]"
6,3,"[0.11135798692703247, 0.08518213033676147, 0.11932210624217987, 0.20621973276138306, 0.08656173199415207, 0.10665002465248108, 0.09025687724351883, 0.07118061184883118, 0.12326879054307938]"
6,3,"[0.11136758327484131, 0.08518797159194946, 0.11933175474405289, 0.2062104493379593, 0.08655965328216553, 0.10664612799882889, 0.09025605767965317, 0.07118044048547745, 0.12325990200042725]"
6,3,"[0.11136758327484131, 0.08518797159194946, 0.11933175474405289, 0.2062104493379593, 0.08655966073274612, 0.10664612799882889, 0.09025605767965317, 0.07118045538663864, 0.12325990200042725]"
6,3,"[0.11136964708566666, 0.0851907804608345, 0.1193329244852066, 0.2062058299779892, 0.0865592211484909, 0.10664338618516922, 0.09025494009256363, 0.07118207216262817, 0.12326119840145111]"
1,3,"[0.11136642843484879, 0.08518785983324051, 0.11933059990406036, 0.20621049404144287, 0.0865604504942894, 0.10664542764425278, 0.09025581181049347, 0.07118136435747147, 0.12326151132583618]"
5,3,"[0.11138518899679184, 0.08520015329122543, 0.11934696137905121, 0.20619139075279236, 0.08655350655317307, 0.10663925111293793, 0.09025350213050842, 0.07118035852909088, 0.12324971705675125]"
6,3,"[0.11136758327484131, 0.08518797159194946, 0.11933175474405289, 0.2062104493379593, 0.08655965328216553, 0.10664612799882889, 0.09025605767965317, 0.07118044048547745, 0.12325990200042725]"
6,3,"[0.11136758327484131, 0.08518797904253006, 0.11933175474405289, 0.20621049404144287, 0.08655966818332672, 0.10664615780115128, 0.09025606513023376, 0.07118045538663864, 0.12325992435216904]"
0,3,"[0.1113675981760025, 0.08518798649311066, 0.11933176219463348, 0.2062104493379593, 0.08655966073274612, 0.10664612799882889, 0.09025605767965317, 0.07118045538663864, 0.12325990200042725]"
6,3,"[0.1113661602139473, 0.08518818020820618, 0.11932981014251709, 0.20621000230312347, 0.08656016737222672, 0.10664524883031845, 0.09025553613901138, 0.07118170708417892, 0.12326321005821228]"
6,3,"[0.11136256158351898, 0.08518560230731964, 0.11932620406150818, 0.20621420443058014, 0.08656062930822372, 0.10664746165275574, 0.09025605022907257, 0.07118117064237595, 0.12326615303754807]"
5,3,"[0.11138589680194855, 0.08520280569791794, 0.11934749037027359, 0.20618665218353271, 0.08655492961406708, 0.10663483291864395, 0.09025224298238754, 0.07118364423513412, 0.1232515349984169]"
0,3,"[0.11136375367641449, 0.08518531918525696, 0.11932790279388428, 0.20621474087238312, 0.0865601897239685, 0.10664834082126617, 0.09025654941797256, 0.07117997854948044, 0.12326312810182571]"
2,3,"[0.11136375367641449, 0.08518531918525696, 0.11932789534330368, 0.20621474087238312, 0.0865601897239685, 0.10664834082126617, 0.09025654196739197, 0.07117997854948044, 0.12326312810182571]"
6,3,"[0.11136915534734726, 0.0851893424987793, 0.11933314800262451, 0.2062082588672638, 0.08655939996242523, 0.10664495080709457, 0.09025569260120392, 0.07118090242147446, 0.12325921654701233]"
6,3,"[0.11136124283075333, 0.08518435060977936, 0.1193251684308052, 0.2062162309885025, 0.086560919880867, 0.1066485345363617, 0.0902564600110054, 0.07118073850870132, 0.12326640635728836]"
6,3,"[0.11136375367641449, 0.08518531918525696, 0.11932790279388428, 0.20621474087238312, 0.0865601897239685, 0.10664834082126617, 0.09025654196739197, 0.07117997854948044, 0.12326312810182571]"
6,3,"[0.11136124283075333, 0.08518433570861816, 0.11932515352964401, 0.2062162309885025, 0.086560919880867, 0.1066485345363617, 0.0902564525604248, 0.07118073105812073, 0.12326639145612717]"
0,3,"[0.11136124283075333, 0.08518435060977936, 0.1193251684308052, 0.2062162309885025, 0.086560919880867, 0.1066485345363617, 0.0902564600110054, 0.07118073850870132, 0.12326640635728836]"
6,3,"[0.11136122792959213, 0.08518432825803757, 0.11932515352964401, 0.2062162309885025, 0.086560919880867, 0.1066485345363617, 0.0902564525604248, 0.07118073105812073, 0.12326640635728836]"
6,3,"[0.11135798692703247, 0.08518213033676147, 0.11932210624217987, 0.20621973276138306, 0.08656173199415207, 0.10665002465248108, 0.09025687724351883, 0.07118061184883118, 0.12326879054307938]"
1,3,"[0.1266828328371048, 0.10505791008472443, 0.14522872865200043, 0.1852681040763855, 0.11731744557619095, 0.0848131850361824, 0.06113191694021225, 0.06683260202407837, 0.10766717791557312]"
4,3,"[0.12667229771614075, 0.10504612326622009, 0.14522723853588104, 0.1852877140045166, 0.11733745038509369, 0.08481575548648834, 0.06112619489431381, 0.0668259710073471, 0.10766123235225677]"
1,3,"[0.12668582797050476, 0.10506066679954529, 0.1452336460351944, 0.18526794016361237, 0.11731792241334915, 0.0848153829574585, 0.06112655624747276, 0.06682725995779037, 0.1076648160815239]"
8,3,"[0.12672995030879974, 0.10510939359664917, 0.1452564001083374, 0.1851986050605774, 0.11725527048110962, 0.08481674641370773, 0.06112458184361458, 0.06683097779750824, 0.10767806321382523]"
1,3,"[0.1267353743314743, 0.10511529445648193, 0.14525991678237915, 0.18519099056720734, 0.11724856495857239, 0.08481736481189728, 0.061123207211494446, 0.06683024019002914, 0.10767900943756104]"
0,3,"[0.1266782134771347, 0.10505235940217972, 0.14522984623908997, 0.1852794736623764, 0.11732879281044006, 0.08481534570455551, 0.06112666800618172, 0.06682661920785904, 0.10766266286373138]"
0,3,"[0.12668539583683014, 0.10506050288677216, 0.14523354172706604, 0.18526728451251984, 0.11731842160224915, 0.08481568843126297, 0.06112634018063545, 0.06682756543159485, 0.10766517370939255]"
1,3,"[0.12667818367481232, 0.10505246371030807, 0.14522957801818848, 0.1852787882089615, 0.11732837557792664, 0.08481526374816895, 0.06112705543637276, 0.06682717800140381, 0.107663094997406]"
4,3,"[0.12664075195789337, 0.10501185059547424, 0.14520621299743652, 0.1853320449590683, 0.11737591028213501, 0.08481158316135406, 0.061135027557611465, 0.0668308362364769, 0.10765581578016281]"
8,3,"[0.12661762535572052, 0.10498598963022232, 0.14519524574279785, 0.18537035584449768, 0.11741039156913757, 0.08481129258871078, 0.06113452464342117, 0.06682702898979187, 0.10764747858047485]"
4,3,"[0.1266014575958252, 0.10496830940246582, 0.14519073069095612, 0.18539734184741974, 0.11743787676095963, 0.0848139077425003, 0.061129193753004074, 0.06682054698467255, 0.10764061659574509]"
4,3,"[0.12660878896713257, 0.10497666150331497, 0.14519494771957397, 0.1853848546743393, 0.11742774397134781, 0.08481467515230179, 0.061128221452236176, 0.06682106852531433, 0.10764314979314804]"
1,3,"[0.1266702562570572, 0.10504285991191864, 0.14522716403007507, 0.1852959245443344, 0.11734266579151154, 0.08481556922197342, 0.06112486124038696, 0.06682288646697998, 0.10765784233808517]"
4,3,"[0.12666302919387817, 0.10503624379634857, 0.14522017538547516, 0.18529942631721497, 0.11734750866889954, 0.08481398969888687, 0.06113016977906227, 0.06682892143726349, 0.10766055434942245]"
1,3,"[0.12668363749980927, 0.10505875945091248, 0.14523214101791382, 0.18526892364025116, 0.11732007563114166, 0.08481544256210327, 0.061127156019210815, 0.06682837754487991, 0.10766541212797165]"
2,3,"[0.12670361995697021, 0.10508015751838684, 0.1452445536851883, 0.18524177372455597, 0.11729501932859421, 0.08481709659099579, 0.06112302467226982, 0.06682606041431427, 0.10766866058111191]"
1,3,"[0.12670396268367767, 0.1050805076956749, 0.14524327218532562, 0.18524038791656494, 0.11729265749454498, 0.08481600880622864, 0.06112530454993248, 0.06682809442281723, 0.10766973346471786]"
1,3,"[0.12669070065021515, 0.10506618767976761, 0.14523720741271973, 0.18526029586791992, 0.11731212586164474, 0.08481646329164505, 0.06112467125058174, 0.06682641804218292, 0.10766593366861343]"
4,3,"[0.12667161226272583, 0.10504564642906189, 0.14522449672222137, 0.18528616428375244, 0.11733517795801163, 0.08481413871049881, 0.061129964888095856, 0.06682968139648438, 0.1076631173491478]"
1,3,"[0.12669117748737335, 0.10506695508956909, 0.14523503184318542, 0.1852569878101349, 0.11730822175741196, 0.08481482416391373, 0.061128463596105576, 0.06683027744293213, 0.10766811668872833]"
1,3,"[0.1266828328371048, 0.10505791008472443, 0.14522872865200043, 0.1852681040763855, 0.11731744557619095, 0.0848131850361824, 0.06113191694021225, 0.06683260202407837, 0.10766717791557312]"
5,3,"[0.047538872808218, 0.03559335321187973, 0.07562685012817383, 0.3158091902732849, 0.22769226133823395, 0.09158976376056671, 0.06689002364873886, 0.051016900688409805, 0.08824288100004196]"
5,3,"[0.047538500279188156, 0.035593047738075256, 0.0756264477968216, 0.315809965133667, 0.22769300639629364, 0.09158973395824432, 0.0668899342417717, 0.05101671442389488, 0.08824265003204346]"
5,3,"[0.04753968119621277, 0.035593997687101364, 0.07562772184610367, 0.3158074915409088, 0.22769048810005188, 0.0915897786617279, 0.066890187561512, 0.051017288118600845, 0.08824335783720016]"
5,3,"[0.04754006490111351, 0.03559432178735733, 0.0756281390786171, 0.31580671668052673, 0.2276897430419922, 0.0915898010134697, 0.06689026206731796, 0.05101747065782547, 0.08824359625577927]"
3,3,"[0.04754035547375679, 0.03559456765651703, 0.07562842965126038, 0.31580591201782227, 0.22768881916999817, 0.09158986806869507, 0.06689047068357468, 0.05101771280169487, 0.08824386447668076]"
5,3,"[0.04753929004073143, 0.035593681037425995, 0.07562728971242905, 0.3158082664012909, 0.22769132256507874, 0.09158977121114731, 0.06689010560512543, 0.051017098128795624, 0.08824312686920166]"
3,3,"[0.04753805324435234, 0.035592686384916306, 0.0756259486079216, 0.315810889005661, 0.22769394516944885, 0.09158972650766373, 0.06688986718654633, 0.05101652070879936, 0.08824239671230316]"
5,3,"[0.0475420281291008, 0.03559591621160507, 0.07563026994466782, 0.31580251455307007, 0.22768546640872955, 0.09158985316753387, 0.06689069420099258, 0.051018428057432175, 0.08824478089809418]"
5,3,"[0.04753909260034561, 0.03559352830052376, 0.07562708109617233, 0.3158087134361267, 0.22769176959991455, 0.09158976376056671, 0.06689007580280304, 0.05101700499653816, 0.0882430151104927]"
3,3,"[0.04753908887505531, 0.03559352830052376, 0.07562708109617233, 0.3158087134361267, 0.22769176959991455, 0.09158976376056671, 0.06689007580280304, 0.05101700499653816, 0.0882430151104927]"
5,3,"[0.047538988292217255, 0.03559344634413719, 0.07562695443630219, 0.31580889225006104, 0.2276918739080429, 0.09158976376056671, 0.06689007580280304, 0.05101698264479637, 0.08824297040700912]"
3,3,"[0.04753861203789711, 0.03559312969446182, 0.07562655955553055, 0.31580978631973267, 0.22769291698932648, 0.09158971905708313, 0.06688991189002991, 0.05101673677563667, 0.08824267983436584]"
5,3,"[0.04753969609737396, 0.035594016313552856, 0.07562773674726486, 0.31580743193626404, 0.2276904433965683, 0.0915897935628891, 0.06689020991325378, 0.05101730301976204, 0.08824338018894196]"
5,3,"[0.04753819853067398, 0.03559279441833496, 0.07562612742185593, 0.31581059098243713, 0.22769375145435333, 0.09158971160650253, 0.06688982248306274, 0.05101655051112175, 0.08824244886636734]"
5,3,"[0.04753788933157921, 0.035592544823884964, 0.07562576979398727, 0.31581130623817444, 0.22769440710544586, 0.09158969670534134, 0.06688977032899857, 0.05101639777421951, 0.08824224770069122]"
5,3,"[0.04753981530666351, 0.03559412062168121, 0.07562785595655441, 0.31580713391304016, 0.22769013047218323, 0.09158980846405029, 0.06689026206731796, 0.051017384976148605, 0.08824347704648972]"
1,3,"[0.04753900319337845, 0.035593461245298386, 0.07562698423862457, 0.31580889225006104, 0.2276918739080429, 0.0915897786617279, 0.06689009815454483, 0.05101699382066727, 0.08824298530817032]"
3,3,"[0.04753832519054413, 0.03559289872646332, 0.07562623918056488, 0.31581035256385803, 0.22769343852996826, 0.09158971160650253, 0.06688987463712692, 0.05101662129163742, 0.08824252337217331]"
5,3,"[0.04753909260034561, 0.03559352830052376, 0.07562708109617233, 0.3158087134361267, 0.22769176959991455, 0.09158976376056671, 0.06689007580280304, 0.05101700499653816, 0.0882430151104927]"
3,3,"[0.04753908887505531, 0.03559352830052376, 0.07562708109617233, 0.3158087134361267, 0.22769178450107574, 0.09158976376056671, 0.06689007580280304, 0.05101700499653816, 0.0882430151104927]"
5,3,"[0.047538872808218, 0.03559335321187973, 0.07562685012817383, 0.3158091902732849, 0.22769226133823395, 0.09158976376056671, 0.06689002364873886, 0.051016900688409805, 0.08824288100004196]"
6,0,"[0.15839554369449615, 0.13991503417491913, 0.13523834943771362, 0.1325978934764862, 0.07354479283094406, 0.0475970134139061, 0.1024414673447609, 0.12144079804420471, 0.08882905542850494]"
6,0,"[0.15839554369449615, 0.13991503417491913, 0.13523834943771362, 0.1325978934764862, 0.07354480028152466, 0.047597017139196396, 0.1024414673447609, 0.12144079059362411, 0.08882905542850494]"
6,0,"[0.15839551389217377, 0.13991500437259674, 0.13523836433887482, 0.13259796798229218, 0.07354484498500824, 0.04759705066680908, 0.1024414449930191, 0.12144075334072113, 0.08882908523082733]"
6,0,"[0.15839552879333496, 0.13991500437259674, 0.135238379240036, 0.13259798288345337, 0.07354485243558884, 0.04759705811738968, 0.1024414449930191, 0.12144076079130173, 0.08882910013198853]"
4,0,"[0.15839548408985138, 0.13991497457027435, 0.13523834943771362, 0.13259796798229218, 0.07354485243558884, 0.04759705439209938, 0.10244141519069672, 0.12144071608781815, 0.08882908523082733]"
6,0,"[0.15839552879333496, 0.13991500437259674, 0.13523836433887482, 0.1325979381799698, 0.07354483753442764, 0.04759703949093819, 0.1024414449930191, 0.12144076079130173, 0.08882908523082733]"
6,0,"[0.15839548408985138, 0.13991495966911316, 0.13523836433887482, 0.13259801268577576, 0.07354488223791122, 0.04759708046913147, 0.10244140774011612, 0.12144070863723755, 0.08882910758256912]"
6,0,"[0.15839554369449615, 0.13991503417491913, 0.13523834943771362, 0.1325978934764862, 0.07354480028152466, 0.0475970134139061, 0.1024414673447609, 0.12144079804420471, 0.08882905542850494]"
6,0,"[0.15839552879333496, 0.13991503417491913, 0.13523834943771362, 0.1325979083776474, 0.07354480773210526, 0.047597020864486694, 0.1024414524435997, 0.12144079059362411, 0.08882905542850494]"
6,0,"[0.15839554369449615, 0.13991503417491913, 0.13523834943771362, 0.1325978934764862, 0.07354480028152466, 0.047597017139196396, 0.1024414673447609, 0.12144079059362411, 0.08882905542850494]"
6,0,"[0.15839554369449615, 0.13991503417491913, 0.13523834943771362, 0.1325978934764862, 0.07354480028152466, 0.047597017139196396, 0.1024414673447609, 0.12144079059362411, 0.08882905542850494]"
6,0,"[0.15839554369449615, 0.13991503417491913, 0.13523834943771362, 0.1325978934764862, 0.07354480028152466, 0.047597017139196396, 0.1024414673447609, 0.12144079059362411, 0.08882905542850494]"
6,0,"[0.15839554369449615, 0.13991503417491913, 0.13523834943771362, 0.1325978934764862, 0.07354480028152466, 0.047597017139196396, 0.1024414673447609, 0.12144079059362411, 0.08882905542850494]"
6,0,"[0.15839554369449615, 0.13991503417491913, 0.13523834943771362, 0.1325978934764862, 0.07354480028152466, 0.047597017139196396, 0.1024414673447609, 0.12144079059362411, 0.08882905542850494]"
6,0,"[0.15839554369449615, 0.13991503417491913, 0.13523834943771362, 0.1325978934764862, 0.07354480028152466, 0.047597017139196396, 0.1024414673447609, 0.12144079059362411, 0.08882905542850494]"
6,0,"[0.15839554369449615, 0.13991503417491913, 0.13523834943771362, 0.1325978934764862, 0.07354480028152466, 0.047597017139196396, 0.1024414673447609, 0.12144079059362411, 0.08882905542850494]"
6,0,"[0.15839554369449615, 0.13991503417491913, 0.13523834943771362, 0.1325978934764862, 0.07354480028152466, 0.047597017139196396, 0.1024414673447609, 0.12144079059362411, 0.08882905542850494]"
6,0,"[0.15839554369449615, 0.13991503417491913, 0.13523834943771362, 0.1325978934764862, 0.07354480028152466, 0.047597017139196396, 0.1024414673447609, 0.12144079059362411, 0.08882905542850494]"
6,0,"[0.15839554369449615, 0.13991503417491913, 0.13523834943771362, 0.1325978934764862, 0.07354480028152466, 0.047597017139196396, 0.1024414673447609, 0.12144079059362411, 0.08882905542850494]"
