true_labels,predicted_labels,probabilities
2,2,"[0.1556086540222168, 0.12994323670864105, 0.16170519590377808, 0.13774177432060242, 0.05988714471459389, 0.07514379173517227, 0.10101668536663055, 0.05222133919596672, 0.12673211097717285]"
0,2,"[0.17720191180706024, 0.11386741697788239, 0.19059088826179504, 0.1801891177892685, 0.04744112119078636, 0.08253558725118637, 0.06120385602116585, 0.06139759719371796, 0.08557242155075073]"
0,0,"[0.1722876876592636, 0.12792518734931946, 0.17169317603111267, 0.1470959186553955, 0.05143585801124573, 0.07461616396903992, 0.08932242542505264, 0.053484492003917694, 0.11213912069797516]"
0,2,"[0.1412232667207718, 0.12337694317102432, 0.14926210045814514, 0.1427367627620697, 0.0764085128903389, 0.07928793877363205, 0.10412553697824478, 0.05448373034596443, 0.12909507751464844]"
3,3,"[0.14164148271083832, 0.08610288798809052, 0.1688115894794464, 0.19955843687057495, 0.03822895139455795, 0.09544970095157623, 0.12126001715660095, 0.07749043405056, 0.07145647704601288]"
3,3,"[0.15613305568695068, 0.08009400963783264, 0.18361389636993408, 0.1924077421426773, 0.0318429134786129, 0.09261953085660934, 0.13107675313949585, 0.07333794236183167, 0.05887419730424881]"
7,3,"[0.10418961942195892, 0.10256138443946838, 0.12561169266700745, 0.1692715287208557, 0.10653679072856903, 0.0640273466706276, 0.1179000735282898, 0.046679284423589706, 0.16322235763072968]"
6,3,"[0.11656306684017181, 0.028179282322525978, 0.2448681890964508, 0.27221816778182983, 0.07838807255029678, 0.10271213948726654, 0.09170517325401306, 0.030212990939617157, 0.035152845084667206]"
3,3,"[0.09473629295825958, 0.050210315734148026, 0.09836918115615845, 0.2528500556945801, 0.2240305095911026, 0.08815937489271164, 0.060978107154369354, 0.04734049737453461, 0.08332570642232895]"
3,8,"[0.10190477967262268, 0.13090038299560547, 0.1249595656991005, 0.14700083434581757, 0.08507651835680008, 0.05546187236905098, 0.13394196331501007, 0.05321909487247467, 0.16753503680229187]"
3,8,"[0.11244786530733109, 0.12264853715896606, 0.13011981546878815, 0.14785009622573853, 0.08097974210977554, 0.057669881731271744, 0.13208827376365662, 0.04573482275009155, 0.1704610139131546]"
4,3,"[0.12523548305034637, 0.10880984365940094, 0.13255815207958221, 0.1593078374862671, 0.08808069676160812, 0.06398613005876541, 0.1168355867266655, 0.04902918264269829, 0.15615707635879517]"
8,8,"[0.10521626472473145, 0.11636266857385635, 0.12810030579566956, 0.1545734852552414, 0.0916871726512909, 0.060127731412649155, 0.12784408032894135, 0.04629072919487953, 0.1697976142168045]"
7,3,"[0.11023454368114471, 0.09729193896055222, 0.1281394511461258, 0.1714606136083603, 0.11052961647510529, 0.06901765614748001, 0.11066866666078568, 0.04680823162198067, 0.15584930777549744]"
0,3,"[0.09554712474346161, 0.05275749787688255, 0.10015243291854858, 0.25145983695983887, 0.21999062597751617, 0.0889107808470726, 0.06020732969045639, 0.04940831661224365, 0.0815659910440445]"
6,7,"[0.09751445800065994, 0.1179104596376419, 0.11782196909189224, 0.117948018014431, 0.12684744596481323, 0.06941196322441101, 0.1107720285654068, 0.13343381881713867, 0.10833985358476639]"
7,7,"[0.10450106859207153, 0.12043125927448273, 0.1178603544831276, 0.12448957562446594, 0.11731024086475372, 0.06904742121696472, 0.10893937945365906, 0.13185761868953705, 0.10556304454803467]"
1,3,"[0.1003161147236824, 0.11346811056137085, 0.11942072212696075, 0.13062754273414612, 0.12873773276805878, 0.07448393851518631, 0.1004779264330864, 0.12440431118011475, 0.10806360840797424]"
3,7,"[0.10408400744199753, 0.11839190125465393, 0.11813663691282272, 0.12692975997924805, 0.11909275501966476, 0.07080773264169693, 0.1068841964006424, 0.12926694750785828, 0.10640604048967361]"
5,7,"[0.102658212184906, 0.12003032863140106, 0.1179741770029068, 0.12194234877824783, 0.11909543722867966, 0.06894451379776001, 0.11052558571100235, 0.13251343369483948, 0.10631604492664337]"
1,7,"[0.10484229028224945, 0.12328381836414337, 0.11828533560037613, 0.1190660148859024, 0.11458732932806015, 0.0663704201579094, 0.11280741542577744, 0.13638299703598022, 0.10437444597482681]"
7,7,"[0.1085507720708847, 0.12430638819932938, 0.11931543052196503, 0.12257131934165955, 0.1102989912033081, 0.06646036356687546, 0.11077321320772171, 0.1352190524339676, 0.10250445455312729]"
6,7,"[0.09182492643594742, 0.1128159686923027, 0.12087597697973251, 0.11347651481628418, 0.1338164210319519, 0.07072533667087555, 0.11103794723749161, 0.1339973360300064, 0.11142958700656891]"
5,7,"[0.09377116709947586, 0.11627784371376038, 0.11970414221286774, 0.11256235837936401, 0.12887822091579437, 0.06907380372285843, 0.11400069296360016, 0.13585780560970306, 0.1098739430308342]"
7,7,"[0.09964419156312943, 0.12350631505250931, 0.12107816338539124, 0.11033298820257187, 0.1165342777967453, 0.06598060578107834, 0.11926428973674774, 0.13747212290763855, 0.10618707537651062]"
0,7,"[0.11322943866252899, 0.1310245394706726, 0.12680770456790924, 0.11529902368783951, 0.09874008595943451, 0.06536375731229782, 0.1159350574016571, 0.1326066106557846, 0.1009938195347786]"
7,7,"[0.10588733851909637, 0.12550266087055206, 0.12286605685949326, 0.11454939842224121, 0.10916553437709808, 0.06603357195854187, 0.11633798480033875, 0.1362709403038025, 0.10338649898767471]"
8,3,"[0.12201178818941116, 0.10334920138120651, 0.13855838775634766, 0.16851834952831268, 0.0639505386352539, 0.0982876792550087, 0.08481811732053757, 0.10638099908828735, 0.11412497609853745]"
1,3,"[0.10599217563867569, 0.09846462309360504, 0.12750983238220215, 0.1607973575592041, 0.10032263398170471, 0.09515084326267242, 0.09090829640626907, 0.10069981217384338, 0.12015441805124283]"
8,3,"[0.10668651759624481, 0.09341590851545334, 0.1382914036512375, 0.19788312911987305, 0.0626387894153595, 0.10542374849319458, 0.08476436138153076, 0.09171637147665024, 0.11917980760335922]"
8,3,"[0.1084844097495079, 0.10516209900379181, 0.12890677154064178, 0.15135473012924194, 0.12408844381570816, 0.0704735815525055, 0.10214408487081528, 0.0763259157538414, 0.13305996358394623]"
8,3,"[0.10486173629760742, 0.08218008279800415, 0.13611730933189392, 0.22808916866779327, 0.0704854279756546, 0.10567285865545273, 0.08182530850172043, 0.08069489896297455, 0.11007316410541534]"
8,3,"[0.10895626246929169, 0.09864448755979538, 0.14076438546180725, 0.18811152875423431, 0.054943185299634933, 0.1057218611240387, 0.08461881428956985, 0.09741482883691788, 0.12082455307245255]"
6,3,"[0.11451596021652222, 0.11071986705064774, 0.1446167528629303, 0.1647586077451706, 0.04194151610136032, 0.10345914959907532, 0.0933801680803299, 0.1056792214512825, 0.12092876434326172]"
8,3,"[0.11185549199581146, 0.10912525653839111, 0.1446603685617447, 0.16760699450969696, 0.04439455643296242, 0.10323024541139603, 0.0945432260632515, 0.10350877791643143, 0.12107507139444351]"
1,3,"[0.11624646931886673, 0.1116461530327797, 0.14741408824920654, 0.15869911015033722, 0.04024088755249977, 0.1018468514084816, 0.09785569459199905, 0.1070386990904808, 0.11901205778121948]"
5,3,"[0.11190356314182281, 0.07676804810762405, 0.12398149073123932, 0.192359060049057, 0.16629263758659363, 0.09416035562753677, 0.08141887187957764, 0.04596224054694176, 0.10715366899967194]"
2,4,"[0.09799885749816895, 0.06984957307577133, 0.12427471578121185, 0.18309210240840912, 0.1931697428226471, 0.09443904459476471, 0.07593823969364166, 0.050674282014369965, 0.11056336760520935]"
8,4,"[0.09972831606864929, 0.07330243289470673, 0.12541180849075317, 0.17947541177272797, 0.18392989039421082, 0.09289392083883286, 0.0792471170425415, 0.05178762972354889, 0.11422357708215714]"
1,3,"[0.11540892720222473, 0.08770868182182312, 0.13256241381168365, 0.17295922338962555, 0.14352189004421234, 0.09057128429412842, 0.09005751460790634, 0.047091931104660034, 0.12011819332838058]"
7,3,"[0.11462340503931046, 0.07703102380037308, 0.12583816051483154, 0.19472850859165192, 0.1655721813440323, 0.09702911972999573, 0.0798138901591301, 0.043464649468660355, 0.10189907997846603]"
2,3,"[0.12100585550069809, 0.08208729326725006, 0.12013430148363113, 0.20456397533416748, 0.14780105650424957, 0.09559275209903717, 0.08464793860912323, 0.04867146164178848, 0.09549538046121597]"
1,3,"[0.11173649877309799, 0.0763702318072319, 0.12531691789627075, 0.1934148520231247, 0.17019489407539368, 0.09642370045185089, 0.07785394787788391, 0.0461123064160347, 0.10257671773433685]"
7,3,"[0.14656803011894226, 0.09582223743200302, 0.15066395699977875, 0.2291966825723648, 0.0816936120390892, 0.11204224079847336, 0.056309521198272705, 0.06630320101976395, 0.061400558799505234]"
1,3,"[0.1168326884508133, 0.10220582038164139, 0.12583039700984955, 0.176165372133255, 0.1108241081237793, 0.09709037840366364, 0.08394031971693039, 0.09052256494760513, 0.09658843278884888]"
8,3,"[0.14945445954799652, 0.0963142067193985, 0.1563885509967804, 0.23232603073120117, 0.0772637128829956, 0.11154240369796753, 0.05242525041103363, 0.06475552916526794, 0.05952989682555199]"
8,3,"[0.14426195621490479, 0.09096436947584152, 0.13789360225200653, 0.23244518041610718, 0.10794663429260254, 0.11120504140853882, 0.05781780555844307, 0.05644889548420906, 0.06101660057902336]"
1,3,"[0.1700577288866043, 0.0856042355298996, 0.15076185762882233, 0.24814055860042572, 0.08129946142435074, 0.11650300770998001, 0.04689968377351761, 0.04770825058221817, 0.05302530899643898]"
5,3,"[0.11327984184026718, 0.09950289130210876, 0.12389499694108963, 0.17659185826778412, 0.12911005318164825, 0.09143409878015518, 0.08081066608428955, 0.08947618305683136, 0.09589938819408417]"
4,4,"[0.0946299135684967, 0.09254495799541473, 0.12656734883785248, 0.15465553104877472, 0.1669081300497055, 0.07997816056013107, 0.07793555408716202, 0.09586185216903687, 0.11091850697994232]"
7,3,"[0.10616425424814224, 0.09565149247646332, 0.12502941489219666, 0.1700490564107895, 0.14548808336257935, 0.08352120220661163, 0.07622694224119186, 0.09484925866127014, 0.10302030295133591]"
7,3,"[0.12026724219322205, 0.10205801576375961, 0.13022452592849731, 0.18430790305137634, 0.10628149658441544, 0.10057378560304642, 0.07899675518274307, 0.08734162151813507, 0.08994864672422409]"
8,3,"[0.15257760882377625, 0.09338051080703735, 0.14976929128170013, 0.23525378108024597, 0.07685261219739914, 0.11451084911823273, 0.055156461894512177, 0.06375841051340103, 0.058740463107824326]"
2,3,"[0.12871341407299042, 0.099617600440979, 0.14053888618946075, 0.20743834972381592, 0.1036912351846695, 0.10579928010702133, 0.06711973994970322, 0.07535484433174133, 0.07172662764787674]"
2,3,"[0.13700589537620544, 0.09949923306703568, 0.15481409430503845, 0.21651829779148102, 0.08797118067741394, 0.10446953028440475, 0.05872191861271858, 0.0726560577750206, 0.0683438703417778]"
5,3,"[0.10070992261171341, 0.09547647088766098, 0.12505804002285004, 0.16184496879577637, 0.15505211055278778, 0.08381529897451401, 0.07805795222520828, 0.095132976770401, 0.10485223680734634]"
2,3,"[0.10669466108083725, 0.08367020636796951, 0.11833420395851135, 0.1922556608915329, 0.1625751405954361, 0.09091135114431381, 0.07340385764837265, 0.07503169775009155, 0.09712328761816025]"
0,0,"[0.21615462005138397, 0.05730409175157547, 0.17388826608657837, 0.20826323330402374, 0.043062642216682434, 0.10127514600753784, 0.11458977311849594, 0.049368780106306076, 0.03609338030219078]"
6,4,"[0.060386206954717636, 0.044060803949832916, 0.13442060351371765, 0.13940970599651337, 0.301769495010376, 0.09922942519187927, 0.05327654257416725, 0.05436009541153908, 0.11308709532022476]"
7,3,"[0.115410715341568, 0.10164465010166168, 0.12369333207607269, 0.17753629386425018, 0.12240148335695267, 0.09328147023916245, 0.08397756516933441, 0.08871599286794662, 0.0933384895324707]"
3,3,"[0.10956289619207382, 0.08522742241621017, 0.11715805530548096, 0.197792187333107, 0.15808774530887604, 0.09394492208957672, 0.07351185381412506, 0.07396257668733597, 0.09075237065553665]"
6,7,"[0.1019204631447792, 0.12230683118104935, 0.1218290850520134, 0.1138182058930397, 0.11616536974906921, 0.06705401837825775, 0.1169259250164032, 0.13364361226558685, 0.10633651167154312]"
3,1,"[0.1268269121646881, 0.13530942797660828, 0.1336357295513153, 0.12251075357198715, 0.08501773327589035, 0.06623946875333786, 0.1104050725698471, 0.11887781322002411, 0.10117701441049576]"
7,7,"[0.1135140210390091, 0.12749142944812775, 0.12622018158435822, 0.12026026099920273, 0.10078083723783493, 0.06727281212806702, 0.11284758150577545, 0.12775897979736328, 0.10385381430387497]"
7,7,"[0.113124318420887, 0.12571251392364502, 0.12545602023601532, 0.12305192649364471, 0.10180000215768814, 0.06810961663722992, 0.11090295016765594, 0.12885431945323944, 0.10298844426870346]"
7,7,"[0.10703146457672119, 0.12560929358005524, 0.12418953329324722, 0.11595162004232407, 0.10837134718894958, 0.06686723977327347, 0.11531336605548859, 0.13237988948822021, 0.10428623855113983]"
3,7,"[0.09737435728311539, 0.12060223519802094, 0.12156081944704056, 0.11161153018474579, 0.1212175115942955, 0.06812616437673569, 0.11824297159910202, 0.13194504380226135, 0.10931933671236038]"
1,3,"[0.1275450736284256, 0.0997275710105896, 0.14246132969856262, 0.1841030716896057, 0.058215364813804626, 0.10214956104755402, 0.07657291740179062, 0.10043606907129288, 0.10878908634185791]"
4,3,"[0.1235545426607132, 0.09731320291757584, 0.13734130561351776, 0.1866985261440277, 0.06766339391469955, 0.1028079017996788, 0.07798479497432709, 0.09592550992965698, 0.11071088910102844]"
3,3,"[0.12724676728248596, 0.09137335419654846, 0.12637017667293549, 0.20336826145648956, 0.08812662959098816, 0.10711570084095001, 0.08487667888402939, 0.08125519007444382, 0.09026727825403214]"
0,3,"[0.12538261711597443, 0.09080708026885986, 0.13317258656024933, 0.19846974313259125, 0.07726342976093292, 0.10241157561540604, 0.0778445452451706, 0.08873198926448822, 0.10591638833284378]"
8,3,"[0.12065389752388, 0.10480067878961563, 0.1405181735754013, 0.17163313925266266, 0.051301538944244385, 0.10626979917287827, 0.08033376932144165, 0.10387483984231949, 0.12061423063278198]"
3,3,"[0.08083853125572205, 0.0434001125395298, 0.10436427593231201, 0.3042897880077362, 0.17070372402668, 0.09312216192483902, 0.07506778836250305, 0.040313154458999634, 0.08790045976638794]"
5,3,"[0.09370751678943634, 0.061348482966423035, 0.12833702564239502, 0.28650152683258057, 0.09106604009866714, 0.10378967970609665, 0.0881439819931984, 0.05571816861629486, 0.0913875624537468]"
3,3,"[0.08693977445363998, 0.055451225489377975, 0.11958453804254532, 0.29733577370643616, 0.11285054683685303, 0.10224426537752151, 0.08240113407373428, 0.05102962255477905, 0.09216316789388657]"
3,3,"[0.08591873198747635, 0.04993985593318939, 0.1085151955485344, 0.23640400171279907, 0.2115643173456192, 0.08600203692913055, 0.07073129713535309, 0.04644322022795677, 0.1044812873005867]"
2,3,"[0.0814589262008667, 0.04336610063910484, 0.10387740284204483, 0.31234827637672424, 0.16326606273651123, 0.09360915422439575, 0.07657090574502945, 0.03998959809541702, 0.08551358431577682]"
0,7,"[0.10737544298171997, 0.12620899081230164, 0.12247022986412048, 0.11575933545827866, 0.1076679527759552, 0.06564044207334518, 0.11552495509386063, 0.13693006336688995, 0.10242265462875366]"
4,7,"[0.11494430899620056, 0.1249452754855156, 0.12323089689016342, 0.12866753339767456, 0.10165873169898987, 0.06821604073047638, 0.10729754716157913, 0.13046041131019592, 0.10057929903268814]"
6,7,"[0.10625050216913223, 0.12306350469589233, 0.12001164257526398, 0.12092427909374237, 0.11216550320386887, 0.06726373732089996, 0.11205834895372391, 0.13419736921787262, 0.10406506061553955]"
7,7,"[0.0993732139468193, 0.12256037443876266, 0.12077083438634872, 0.11127114295959473, 0.11770407855510712, 0.06658955663442612, 0.11865505576133728, 0.13636687397956848, 0.10670886188745499]"
2,7,"[0.10130809992551804, 0.12211881577968597, 0.11953020095825195, 0.11453573405742645, 0.11689260601997375, 0.06681034713983536, 0.11629889905452728, 0.13651645183563232, 0.10598888993263245]"
0,3,"[0.19851435720920563, 0.06914595514535904, 0.15009798109531403, 0.22018957138061523, 0.052178867161273956, 0.10533032566308975, 0.10233169794082642, 0.0571737177670002, 0.04503747820854187]"
0,3,"[0.19868521392345428, 0.05495239421725273, 0.15734043717384338, 0.22357584536075592, 0.06147082522511482, 0.10580173134803772, 0.10905911773443222, 0.04779662564396858, 0.04131779074668884]"
2,3,"[0.1877552568912506, 0.0507565476000309, 0.1516089290380478, 0.22976218163967133, 0.07715056091547012, 0.10776142030954361, 0.10621616244316101, 0.045426420867443085, 0.04356256499886513]"
0,3,"[0.18658119440078735, 0.051345475018024445, 0.1465930938720703, 0.23499871790409088, 0.07369066029787064, 0.10465949028730392, 0.11264876276254654, 0.04545484483242035, 0.04402778670191765]"
2,3,"[0.17228905856609344, 0.08850166946649551, 0.15478578209877014, 0.2330949455499649, 0.053607042878866196, 0.11501364409923553, 0.05931313335895538, 0.06704377382993698, 0.05635087192058563]"
7,3,"[0.19300499558448792, 0.07625072449445724, 0.14971767365932465, 0.22018679976463318, 0.04932546243071556, 0.1084049642086029, 0.08970455825328827, 0.063320092856884, 0.05008476600050926]"
